iid,gender,pid,match,int_corr,samerace,age_o,race_o,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,imprelig,career,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,career_c
251,1,238,0,0.03,0,27,2,0,6,8,8,6,7,6,6,6,2,33,Philosophy (Ph.D.),7,Hebrew University,6,2,2,Am not sure,0,5,8,7,4,8,8,5,6,0,10
251,1,239,0,0.37,0,34,2,0,5,7,8,6,6,7,6,6,2,33,Philosophy (Ph.D.),7,Hebrew University,6,2,2,Am not sure,0,7,8,8,6,6,,7,6,0,10
251,1,240,0,0.28,0,26,4,0,5,5,5,4,4,3,5,2,2,33,Philosophy (Ph.D.),7,Hebrew University,6,2,2,Am not sure,0,7,8,7,5,8,,5,6,0,10
251,1,241,0,-0.01,0,29,4,0,7,7,9,6,8,5,6,4,2,33,Philosophy (Ph.D.),7,Hebrew University,6,2,2,Am not sure,0,7,8,7,6,7,,7,5,0,10
251,1,242,1,0.44,0,26,3,1,3,6,7,5,3,7,6,6,2,33,Philosophy (Ph.D.),7,Hebrew University,6,2,2,Am not sure,1,8,9,8,8,8,8,8,7,0,10
252,0,273,0,0.37,0,29,2,0,4,8,8,7,6,3,6,2,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,1,6,6,7,6,5,2,6,8,0,2
252,0,274,1,0.47,1,24,3,1,7,9,8,9,8,7,9,10,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,1,4,5,6,6,6,6,6,8,0,2
252,0,275,0,0.38,0,21,2,1,7,8,8,6,6,7,7,7,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,7,6,9,4,9,3,2,4,0,2
252,0,276,0,0.34,0,26,2,1,6,9,8,7,9,8,8,7,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,2,4,5,5,5,1,3,3,0,2
252,0,277,0,-0.11,0,25,2,0,6,8,7,6,,,6,1,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,2,1,1,1,9,5,1,2,0,2
252,0,278,0,0.64,0,32,2,1,7,7,8,7,8,8,8,5,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,1,2,8,1,8,1,2,8,0,2
252,0,279,0,-0.09,0,25,2,0,6.5,8,9,10,8,4,3,6,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,1,4,2,5,1,8,7,6,8,0,2
252,0,280,0,0.45,0,25,2,0,7,8,7,7,8,5,5,2,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,1,9,8,1,3,1,2,8,0,2
252,0,281,0,0.53,0,27,2,1,10,8,8,8,5,5,8,6,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,4,6,8,6,6,10,4,8,0,2
252,0,282,0,-0.15,0,23,1,1,7,7,7,7,8,7,7,2,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,1,2,5,7,5,1,1,4,0,2
252,0,283,0,-0.02,0,27,4,1,9,9,9,9,9,9,9,9,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,6,1,5,1,1,1,1,2,0,2
252,0,284,0,0.54,0,27,2,0,7,7,,7,,,7,3,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,2,4,4,1,7,2,3,4,0,2
252,0,285,0,0.11,0,24,6,1,5,5,5,5,4,4,4.5,8,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,1,1,6,1,5,1,1,5,,2
252,0,286,0,0.11,0,22,2,0,9,8,8,7,9,,4,3,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,4,9,3,2,4,1,2,4,0,2
252,0,287,0,0.5,0,22,4,1,7,7,7,7,6,,6,6,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,1,2,3,1,5,8,1,5,0,2
252,0,288,0,0.34,0,27,2,0,4,6,5,8,5,5,5,3,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,1,6,5,1,6,4,1,5,0,2
252,0,289,0,0.09,0,28,4,0,7,6,6,5,7,2,5,3,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,1,2,6,6,7,6,3,3,8,0,2
252,0,290,0,0.31,0,34,2,0,8,7,6,5,4,4,3,3,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,4,2,7,1,7,1,1,2,0,2
252,0,291,1,-0.16,0,27,4,1,6,10,8,9,8,7,7,6,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,1,1,7,9,2,9,2,2,8,0,2
252,0,292,0,0.11,0,28,1,0,6,10,6,6,6,5,7,7,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,1,8,1,8,1,8,1,6,3,,2
252,0,293,0,0.47,1,28,3,1,8,8,7,8,7,8,8,8,2,28,Political Science,13,Universidad Iberoamericana,3,1,1,Professor,0,2,8,8,3,8,1,2,6,0,2
253,0,273,0,0.43,0,29,2,0,1,7,8,5,7,4,3,2,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,0,5,6,7,6,7,5,5,6,0,2
253,0,274,1,0.5,0,24,3,1,5,6,8,7,7,8,6,7,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,6,7,7,7,7,8,7,7,0,2
253,0,275,0,0.29,0,21,2,1,6,6,7,5,6,7,6,7,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,0,6,7,7,5,6,5,6,5,0,2
253,0,276,0,0.58,0,26,2,0,4,7,7,2,6,3,5,4,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,6,6,7,6,7,4,6,5,0,2
253,0,277,0,0.13,0,25,2,0,5,7,7,5,6,,6,1,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,7,7,8,8,7,5,8,7,0,2
253,0,278,0,0.68,0,32,2,0,5,7,7,5,8,3,5,3,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,0,5,6,6,5,7,6,6,5,0,2
253,0,279,0,0.27,0,25,2,0,4,7,7,4,6,4,3,4,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,7,6,7,7,8,6,7,6,0,2
253,0,280,0,0.49,0,25,2,0,2,7,7,3,7,2,4,4,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,0,5,6,7,4,5,6,5,5,0,2
253,0,281,0,0.6,0,27,2,0,3,6,8,4,5,4,4,2,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,7,7,7,7,6,8,7,7,0,2
253,0,282,0,-0.41,0,23,1,0,6,6,9,6,,6,7,2,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,7,7,7,7,7,7,7,6,0,2
253,0,283,0,-0.29,1,27,4,0,3,3,3,6,6,1,1,1,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,0,4,8,8,5,6,4,5,5,0,2
253,0,284,0,0.75,0,27,2,0,2,5,,3,,,2,1,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,7,7,7,7,7,6,8,6,0,2
253,0,285,1,0.01,0,24,6,1,5,5,5,4,4,4,4.5,8,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,6,8,8,6,7,6,7,7,0,2
253,0,286,0,0.13,0,22,2,0,6,,,,,,3,2,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,0,6,7,6,6,7,5,6,5,0,2
253,0,287,0,0.26,1,22,4,0,4,7,6,4,4,,4,5,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,0,5,5,6,5,5,6,5,5,0,2
253,0,288,0,0.29,0,27,2,0,3,6,6,4,4,5,4,2,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,5,5,6,5,6,8,6,6,0,2
253,0,289,0,0.13,1,28,4,0,2,3,6,2,6,2,3,2,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,7,7,7,7,7,8,8,6,0,2
253,0,290,0,0.4,0,34,2,0,2,5,6,5,5,4,4,3,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,0,6,7,7,5,7,4,5,4,0,2
253,0,291,0,0.09,1,27,4,1,5,9,8,7,6,6,7,7,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,0,4,7,7,6,8,6,6,6,0,2
253,0,292,0,-0.04,0,28,1,1,4,10,8,6,7,7,8,6,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,0,5,7,6,6,7,7,6,6,0,2
253,0,293,0,0.38,0,28,3,0,4,6,7,6,5,8,6,6,2,33,sociology,3,"Tokyo Woman's Christian University, Japan",4,1,1,researcher/academia,1,5,7,6,6,6,5,7,6,0,2
254,0,273,0,0.62,1,29,2,1,8,8,9,7,8,5,8,3,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,6,6,6,2,5,2,4,5,0,2
254,0,274,0,0.33,0,24,3,0,6,7,10,6,9,3,5,8,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,4,3,3,3,4,2,3,3,0,2
254,0,275,0,0.34,1,21,2,1,5,5,6,6,5,6,5,6,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,8,7,6,5,4,3,4,4,0,2
254,0,276,0,0.49,1,26,2,0,3,8,10,3,6,4,5,6,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,1,8,7,6,5,5,3,7,5,0,2
254,0,277,0,0.19,1,25,2,0,6,7,7,6,,,7,2,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,1,9,5,8,7,5,4,8,5,0,2
254,0,278,0,0.74,1,32,2,0,6,6,8,7,8,3,6,3,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,4,5,5,2,5,2,3,4,0,2
254,0,279,0,0.39,1,25,2,0,6,5,8,7,8,4,3,6,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,1,9,8,8,6,8,4,8,5,0,2
254,0,280,0,0.48,1,25,2,0,3,7,8,6,6,6,3,1,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,5,5,7,3,6,3,5,5,0,2
254,0,281,0,0.52,1,27,2,1,6,5,7,6,5,5,7,4,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,6,3,4,2,4,2,3,3,0,2
254,0,282,0,-0.39,0,23,1,1,7,7,7,7,7,5,7,5,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,7,6,5,7,5,2,6,5,0,2
254,0,283,0,-0.11,0,27,4,1,10,10,10,10,10,10,9,9,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,6,6,6,5,5,5,5,7,0,2
254,0,284,0,0.77,1,27,2,0,3,4,,4,7,,3,1,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,6,3,5,3,3,3,4,3,0,2
254,0,285,0,-0.25,0,24,6,1,8,8,8,8,8,8,8,8,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,3,5,5,3,5,2,3,3,0,2
254,0,286,0,0.11,1,22,2,0,7,,9,,8,6,4,2,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,5,5,7,3,5,3,3,5,0,2
254,0,287,0,0.29,0,22,4,1,8,8,7,8,7,9,8,8,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,5,6,6,3,3,3,3,3,0,2
254,0,288,0,0.38,1,27,2,0,5,5,7,5,5,5,5,5,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,5,9,8,6,8,2,3,5,0,2
254,0,289,0,0.23,0,28,4,1,5,9,8,7,6,5,8,5,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,5,7,6,8,5,2,4,5,0,2
254,0,290,0,0.37,1,34,2,0,3,6,6,5,6,4,4,4,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,8,3,3,2,3,2,3,3,0,2
254,0,291,0,0.09,0,27,4,1,6,9,8,7,7,7,7,6,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,5,7,9,8,9,5,7,5,0,2
254,0,292,0,0.16,0,28,1,0,5,10,7,4,4,4,5,4,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,8,7,5,5,7,3,6,5,0,2
254,0,293,0,0.27,0,28,3,0,6,8,8,6,5,6,6,6,2,22,Philosophy and Physics,7,"University of Maryland, and Oxford",2,8,3,academia,0,4,4,5,5,6,5,3,3,0,2
255,0,273,0,0.19,0,29,2,0,6,5,5,8,4,8,5,1,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,7,6,6,6,6,6,6,0,4
255,0,274,0,0.28,0,24,3,0,2,4,6,4,6,4,4,3,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,6,6,6,6,6,6,6,0,4
255,0,275,0,0.3,0,21,2,1,5,5,6,5,5,5,5,5,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,6,7,6,7,6,6,6,0,4
255,0,276,0,0.24,0,26,2,0,7,6,5,5,4,6,5,3,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,6,6,6,6,6,6,6,0,4
255,0,277,0,0.06,0,25,2,0,6,6,6,4,5,,6,0,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,6,6,6,6,6,6,6,0,4
255,0,278,0,-0.12,0,32,2,0,7,6,5,5,5,2,5,3,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,5,5,5,5,5,5,5,5,0,4
255,0,279,0,-0.25,0,25,2,0,5,5,7,3,6,4,2,6,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,6,6,6,6,5,6,5,0,4
255,0,280,0,0.13,0,25,2,1,8,7,8,5,6,7,6,2,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,6,7,6,7,5,6,5,0,4
255,0,281,0,0.18,0,27,2,0,5,4,4,3,5,2,6,3,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,6,7,6,7,6,6,6,0,4
255,0,282,0,0.36,0,23,1,0,6,7,7,5,5,5,5,2,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,7,7,7,7,6,7,6,0,4
255,0,283,0,-0.16,1,27,4,1,9,9,9,9,9,9,9,6,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,7,7,6,7,6,6,6,0,4
255,0,284,0,0.31,0,27,2,1,7,7,,8,,,8,5,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,7,7,6,7,6,6,6,0,4
255,0,285,0,-0.25,0,24,6,1,3,3,3,3,3,3,3,3,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,5,5,5,5,5,5,5,5,0,4
255,0,286,0,-0.5,0,22,2,0,7,,7,,8,7,4,4,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,5,6,7,5,7,5,5,5,0,4
255,0,287,0,-0.02,1,22,4,1,7,7,5,5,6,9,7,6,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,5,5,5,5,5,5,5,5,0,4
255,0,288,0,-0.02,0,27,2,0,5,7,3,4,5,5,5,5,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,6,6,6,6,6,6,6,0,4
255,0,289,0,-0.3,1,28,4,0,7,4,7,4,7,3,4,3,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,7,7,7,6,5,6,5,0,4
255,0,290,0,0.38,0,34,2,0,3,6,6,4,4,5,4,4,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,6,6,6,6,6,6,6,0,4
255,0,291,0,0.22,1,27,4,1,5,9,8,7,7,6,6,6,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,7,7,7,7,7,6,7,5,0,4
255,0,292,0,-0.24,0,28,1,0,5,10,8,4,6,4,5,4,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,7,7,6,6,6,7,6,0,4
255,0,293,0,0.33,0,28,3,0,5,7,6,5,5,4,5,4,2,26,nutrition,10,UW Madison,4,3,1,nutrition and dental,0,6,6,6,6,6,6,6,6,0,4
256,0,273,0,0.55,0,29,2,0,7,6,8,5,5,8,7,1,2,24,Medicine,4,Harvard,4,6,5,Physician,0,7,7,6,5,5,5,6,8,0,4
256,0,274,0,0.66,0,24,3,0,4,8,8,5,9,,6,7,2,24,Medicine,4,Harvard,4,6,5,Physician,0,6,7,6,5,6,4,6,7,0,4
256,0,275,0,0.05,0,21,2,1,6,5,7,6,5,6,6,6,2,24,Medicine,4,Harvard,4,6,5,Physician,0,6,6,7,4,6,5,6,5,0,4
256,0,276,0,-0.06,0,26,2,1,7,8,9,7,8,8,8,7,2,24,Medicine,4,Harvard,4,6,5,Physician,0,6,5,6,7,6,5,6,7,0,4
256,0,277,0,-0.39,0,25,2,0,7,7,7,7,,,7,2,2,24,Medicine,4,Harvard,4,6,5,Physician,0,6,6,6,6,7,4,5,6,0,4
256,0,278,0,0.3,0,32,2,1,8,7,8,7,8,3,7,5,2,24,Medicine,4,Harvard,4,6,5,Physician,0,4,7,7,4,6,6,6,6,0,4
256,0,279,1,-0.06,0,25,2,1,7,7,8,6,9,6,6,6,2,24,Medicine,4,Harvard,4,6,5,Physician,1,8,7,7,6,7,7,8,7,0,4
256,0,280,0,0.17,0,25,2,1,7,8,8,7,7,6,7,3,2,24,Medicine,4,Harvard,4,6,5,Physician,0,6,7,7,6,5,7,6,7,0,4
256,0,281,0,0.16,0,27,2,0,7,5,7,3,10,2,3,2,2,24,Medicine,4,Harvard,4,6,5,Physician,0,6,5,7,5,6,5,6,6,0,4
256,0,282,1,-0.32,0,23,1,1,8,7,7,7,7,7,7,7,2,24,Medicine,4,Harvard,4,6,5,Physician,1,6,8,6,7,6,5,7,7,0,4
256,0,283,0,-0.58,1,27,4,1,9,9,9,9,9,9,6,6,2,24,Medicine,4,Harvard,4,6,5,Physician,0,5,7,6,4,5,4,5,8,0,4
256,0,284,0,0.45,0,27,2,1,7,6,,6,6,7,8,4,2,24,Medicine,4,Harvard,4,6,5,Physician,0,7,7,7,7,7,6,6,7,0,4
256,0,285,0,0.25,0,24,6,1,6,6,6,6,6,6,6,6,2,24,Medicine,4,Harvard,4,6,5,Physician,0,7,8,7,6,7,6,6,7,0,4
256,0,286,0,-0.06,0,22,2,1,6,,7,7,,8,5,3,2,24,Medicine,4,Harvard,4,6,5,Physician,0,4,6,7,6,5,5,5,5,0,4
256,0,287,0,0.64,1,22,4,1,6,7,6,6,5,5,6,6,2,24,Medicine,4,Harvard,4,6,5,Physician,0,7,4,5,3,5,4,3,2,0,4
256,0,288,0,-0.22,0,27,2,1,6,6,6,6,5,5,6,3,2,24,Medicine,4,Harvard,4,6,5,Physician,0,6,7,7,6,5,5,6,6,0,4
256,0,289,1,-0.13,1,28,4,1,6,8,8,8,7,7,7,6,2,24,Medicine,4,Harvard,4,6,5,Physician,1,7,7,6,7,5,3,7,8,0,4
256,0,290,0,0.2,0,34,2,1,7,8,8,7,6,8,7,5,1,24,Medicine,4,Harvard,4,6,5,Physician,0,7,6,6,6,5,7,7,6,1,4
256,0,291,0,-0.3,1,27,4,1,5,8,8,7,6,6,6,7,2,24,Medicine,4,Harvard,4,6,5,Physician,0,5,6,7,4,6,6,5,5,0,4
256,0,292,0,-0.23,0,28,1,1,6,10,7,5,6,4,6,5,2,24,Medicine,4,Harvard,4,6,5,Physician,0,7,7,7,7,6,5,7,7,0,4
256,0,293,0,-0.11,0,28,3,0,6,8,9,6,7,4,6,5,2,24,Medicine,4,Harvard,4,6,5,Physician,0,5,6,7,4,7,5,5,4,0,4
257,0,273,0,0.64,1,29,2,0,7,6,7,5,8,1,6,1,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,5,7,8,6,8,0,3,0,0,2
257,0,274,0,0.46,0,24,3,0,6,8,8,8,8,8,7,6,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,5,7,7,7,7,2,3,2,0,2
257,0,275,0,0.56,1,21,2,1,6,6,7,5,6,7,6,7,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,5,5,6,6,6,6,4,3,0,2
257,0,276,0,0.7,1,26,2,0,6,5,4,5,3,6,5,4,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,3,5,6,6,6,2,6,2,0,2
257,0,277,0,0.55,1,25,2,0,7,6,6,6,,8,7,2,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,5,6,6,6,6,7,6,3,0,2
257,0,278,0,0.88,1,32,2,0,5,5,5,5,5,,5,4,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,2,7,8,5,8,0,3,0,0,2
257,0,279,0,0.23,1,25,2,0,8,8,7,7,5,4,4,4,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,6,6,7,7,7,8,6,4,0,2
257,0,280,0,0.75,1,25,2,0,6,6,6,6,5,7,5,2,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,3,4,6,5,5,6,3,2,0,2
257,0,281,0,0.74,1,27,2,1,6,7,5,5,6,7,8,6,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,3,5,6,4,6,7,3,2,0,2
257,0,282,0,-0.21,0,23,1,1,8,8,8,8,8,7,7,6,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,7,7,7,7,7,6,6,5,0,2
257,0,283,0,0.21,0,27,4,1,10,10,10,10,10,10,9,6,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,4,7,9,6,9,6,6,5,0,2
257,0,284,0,0.8,1,27,2,1,7,7,,8,,7,7,5,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,6,7,8,8,7,8,7,5,0,2
257,0,285,0,0.29,0,24,6,1,8,8,8,8,8,8,8,9,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,5,7,7,7,7,8,5,2,0,2
257,0,286,0,0.42,1,22,2,0,7,,8,,,,5,2,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,3,5,6,5,7,6,3,2,0,2
257,0,287,0,0.26,0,22,4,1,8,6,7,6,6,6,7,6,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,3,4,6,3,7,3,3,1,0,2
257,0,288,0,0.59,1,27,2,0,4,5,6,5,6,5,5,2,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,4,5,6,6,7,5,4,2,0,2
257,0,289,0,0.42,0,28,4,1,7,8,6,6,6,5,7,5,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,5,7,7,9,9,3,5,3,0,2
257,0,290,0,0.74,1,34,2,1,6,7,7,7,6,6,5,4,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,7,8,8,7,7,6,6,3,0,2
257,0,291,0,0.3,0,27,4,1,6,7,6,6,6,6,6,5,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,5,7,9,8,10,2,5,0,0,2
257,0,292,0,0.42,0,28,1,1,9,10,7,7,10,5,8,7,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,7,7,7,7,6,6,7,5,0,2
257,0,293,0,0.26,0,28,3,0,7,7,6,6,5,5,6,7,2,24,Art Education,9,Syracuse University,2,5,6,Art educator and Artist,0,3,5,5,5,5,6,5,3,0,2
258,0,273,0,0.18,0,29,2,0,8,7,8,8,8,6,7,2,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,5,3,9,4,4,3,3,1,0,2
258,0,274,0,0.1,0,24,3,0,7,6,5,6,7,6,8,6,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,8,6,5,2,5,,5,6,0,2
258,0,275,0,0.36,0,21,2,1,7,6,6,5,6,7,8,6,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,6,8,7,5,4,2,5,6,0,2
258,0,276,1,0.1,0,26,2,1,6,10,9,8,8,5,7,5,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,1,7,10,10,6,3,9,8,8,0,2
258,0,277,1,0.58,0,25,2,1,8,7,8,8,,,8,3,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,1,8,9,10,5,4,9,7,6,0,2
258,0,278,0,0.12,0,32,2,0,5,7,7,7,7,,5,4,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,4,6,6,5,9,,4,5,0,2
258,0,279,0,0.35,0,25,2,0,7,6,8,7,5,4,4,3,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,1,5,6,10,8,7,7,7,4,0,2
258,0,280,1,0.42,0,25,2,1,8,8,8,9,6,6,9,3,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,1,5,9,8,7,,8,7,5,0,2
258,0,281,0,0.38,0,27,2,1,5,7,6,6,7,4,7,6,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,5,6,10,2,3,3,4,3,0,2
258,0,282,1,0.1,0,23,1,1,8,8,8,8,8,7,8,6,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,1,7,9,9,8,6,,7,5,0,2
258,0,283,1,0.58,0,27,4,1,10,9,9,9,9,6,10,6,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,1,9,10,8,6,7,7,7,7,0,2
258,0,284,1,0.26,0,27,2,1,7,7,7,9,,,8,4,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,1,6,10,9,9,4,5,6,5,0,2
258,0,285,0,-0.17,1,24,6,1,7,7,7,7,7,7,6.5,7,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,4,10,10,3,3,2,5,5,0,2
258,0,286,0,0.2,0,22,2,1,8,,8,,,8,5,3,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,5,4,8,2,3,3,4,6,0,2
258,0,287,0,0.13,0,22,4,1,8,6,5,4,4,4,5,5,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,4,3,7,3,6,,5,4,0,2
258,0,288,0,0.54,0,27,2,0,5,6,5,5,5,5,4,2,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,6,5,9,4,6,2,5,3,0,2
258,0,289,0,0.42,0,28,4,0,7,6,7,2,7,2,6,3,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,1,9,6,8,10,,,7,2,0,2
258,0,290,0,0.35,0,34,2,1,7,7,7,6,6,4,6,5,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,4,7,9,6,7,,5,7,0,2
258,0,291,0,0.43,0,27,4,1,5,8,8,7,6,6,6,5,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,0,4,5,9,2,4,4,4,6,0,2
258,0,292,1,0.33,0,28,1,1,7,9,8,9,6,7,9,7,2,25,MA Science Education,9,University of Washington,6,1,10,Teacher,1,9,10,9,9,8,,8,5,0,2
